tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,genre1,genre2,genre3,url,averageRating,numVotes,metascore,country,primary_language,color,budget,opening_weekend_usa,gross_usa,cumulative_worldwide,tagline,summary,image_url
tt6266538,movie,Vice,Vice,0,2018,,132.0,"Biography,Comedy,Drama",Biography,Comedy,Drama,https://www.imdb.com/title/tt6266538,7.2,120242,61,USA,English,Color,"$60,000,000","$7,768,371,","$47,836,282","$76,073,488",The Untold True Story That Changed the Course of History.,"The story of Dick Cheney, an unassuming bureaucratic Washington insider, who quietly wielded immense power as Vice President to George W. Bush, reshaping the country and the globe in ways that we still feel today.","https://m.media-amazon.com/images/M/MV5BMTY1NjM0MzgxMV5BMl5BanBnXkFtZTgwNDc4NTY0NjM@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6292852,movie,I Am Mother,I Am Mother,0,2019,,113.0,"Drama,Mystery,Sci-Fi",Drama,Mystery,Sci-Fi,https://www.imdb.com/title/tt6292852,6.7,74907,64,Australia,English,Color,,,,"$643,593",She'll keep you safe,"In the wake of humanity's extinction, a teenage girl is raised by a robot designed to repopulate the earth. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.","https://m.media-amazon.com/images/M/MV5BMTkxMTczNTA4Nl5BMl5BanBnXkFtZTgwNDAyMzgwODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6294822,movie,The Post,The Post,0,2017,,116.0,Drama,Drama,,,https://www.imdb.com/title/tt6294822,7.2,134819,83,USA,English,Color,"$50,000,000","$526,011,","$81,903,458","$179,769,467",Truth be told,A cover-up spanning four U.S. Presidents pushes the country's first female newspaper publisher and her editor to join an unprecedented battle between press and government.,"https://m.media-amazon.com/images/M/MV5BMjQyMjEwOTIwNV5BMl5BanBnXkFtZTgwOTkzNTMxNDM@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6304046,movie,Thelma,Thelma,0,2017,,116.0,"Drama,Fantasy,Horror",Drama,Fantasy,Horror,https://www.imdb.com/title/tt6304046,7.0,26470,74,Norway,Norwegian,Color,"NOK47,500,000","$10,841,","$147,391","$1,463,727",Do you dare be who you are?,A confused religious girl tries to deny her feelings for a female friend who's in love with her. This causes her suppressed subconsciously-controlled psychokinetic powers to reemerge with devastating results.,"https://m.media-amazon.com/images/M/MV5BMjk0NjI2MjM1NF5BMl5BanBnXkFtZTgwODc2NjU0MzI@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6304162,movie,Loveless,Nelyubov,0,2017,,127.0,Drama,Drama,,,https://www.imdb.com/title/tt6304162,7.6,29498,86,Russia,Russian,Color,,"$30,222,","$566,356","$3,925,992","A Missing Child. A Marriage Destroyed. A Country in Crisis,",A couple going through a divorce must team up to find their son who has disappeared during one of their bitter arguments.,"https://m.media-amazon.com/images/M/MV5BNjUzMDc1Y2ItY2NjNC00MGZkLThkZmEtNTUwNmQyNTdiNTJmXkEyXkFqcGdeQXVyNzUzNTQ2MjQ@._V1_UY268_CR3,0,182,268_AL_.jpg"
tt6306064,movie,Adrift,Adrift,0,2018,,96.0,"Action,Adventure,Biography",Action,Adventure,Biography,https://www.imdb.com/title/tt6306064,6.6,46773,56,Hong Kong,English,Color,"$35,000,000","$11,603,039,","$31,445,012","$59,945,012",Based on the true story of love and survival.,"A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history.","https://m.media-amazon.com/images/M/MV5BMTkxMTI2MjE4OF5BMl5BanBnXkFtZTgwMjIyODQzNTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6315640,tvSeries,Atypical,Atypical,0,2017,,30.0,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt6315640,8.3,58480,,USA,English,Color,,,,,Normal is overrated.,"Sam, an 18-year-old on the autism spectrum, decides it's time to find a girlfriend, a journey that sets Sam's mom on her own life-changing path as her son seeks more independence.","https://m.media-amazon.com/images/M/MV5BYjg1ZmQ0ZDktMjNhZS00MDJjLTllZTItMmIyYTBkYjM2MzQzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6316138,movie,Ayla: The Daughter of War,Ayla: The Daughter of War,0,2017,,125.0,"Biography,Drama,History",Biography,Drama,History,https://www.imdb.com/title/tt6316138,8.4,33671,,Turkey,Turkish,Color,,,,"$946,947",,"In 1950, amid-st the ravages of the Korean War, Sergeant Süleyman stumbles upon a half-frozen little girl, with no parents and no help in sight. Frantic, scared and on the verge of death, ...
                    See full summary »","https://m.media-amazon.com/images/M/MV5BNWJhMDlmZGUtYzcxNS00NDRiLWIwNjktNDY1Mjg3ZjBkYzY0XkEyXkFqcGdeQXVyMTU4MjUwMjI@._V1_UY268_CR5,0,182,268_AL_.jpg"
tt6317068,tvSeries,Final Space,Final Space,0,2018,,30.0,"Action,Adventure,Animation",Action,Adventure,Animation,https://www.imdb.com/title/tt6317068,8.3,32146,,USA,English,Color,,,,,,An astronaut named Gary and his planet-destroying sidekick called Mooncake embark on serialized journeys through space in order to unlock the mystery of where the universe actually ends and if it actually does exist.,"https://m.media-amazon.com/images/M/MV5BODRjZGY3ZDktZGIxOC00MWUzLTg1N2EtNDM1NTQ2ZTkxYjc1XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UY268_CR22,0,182,268_AL_.jpg"
tt6320628,movie,Spider-Man: Far from Home,Spider-Man: Far from Home,0,2019,,129.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt6320628,7.5,319317,69,USA,English,Black and White,"$160,000,000","$92,579,212,","$390,532,085","$1,131,927,996",,"Following the events of Avengers: Endgame (2019), Spider-Man must step up to take on new threats in a world that has changed forever.","https://m.media-amazon.com/images/M/MV5BMGZlNTY1ZWUtYTMzNC00ZjUyLWE0MjQtMTMxN2E3ODYxMWVmXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6324278,movie,Abominable,Abominable,0,2019,,97.0,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt6324278,7.0,28689,61,USA,English,Color,"$75,000,000","$20,612,100,","$60,716,390","$179,065,594",Home Has a Magic All Its Own.,Three teenagers must help a Yeti return to his family while avoiding a wealthy man and a zoologist who want him for their own needs.,"https://m.media-amazon.com/images/M/MV5BMTYzY2U0NjctNDJkNS00MmE3LWFiZGQtZjllZTIzYTQ4ODJkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6333060,movie,Icarus,Icarus,0,2017,,120.0,"Documentary,Sport",Documentary,Sport,,https://www.imdb.com/title/tt6333060,7.9,38648,68,USA,English,Color,,,,,The Documentary That Took Down an Empire,"When Bryan sets out to uncover the truth about doping in sports, a chance meeting with a Russian scientist transforms his story from a personal experiment into a geopolitical thriller.","https://m.media-amazon.com/images/M/MV5BY2QyZWZjY2UtMTJjZS00YmFlLWJmM2QtZTczODc5MTFkYjQyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6343314,movie,Creed II,Creed II,0,2018,,130.0,"Drama,Sport",Drama,Sport,,https://www.imdb.com/title/tt6343314,7.1,104264,66,USA,English,Color,"$50,000,000","$35,574,710,","$115,715,889","$214,215,889",East vs. West,"Under the tutelage of Rocky Balboa, newly crowned heavyweight champion Adonis Creed faces off against Viktor Drago, the son of Ivan Drago.","https://m.media-amazon.com/images/M/MV5BYmEyNWZhM2YtZDAyNi00ZjYzLWI2ZWMtOWM4ZmI1MDE0OWNmXkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6359956,movie,A Bad Moms Christmas,A Bad Moms Christmas,0,2017,,104.0,Comedy,Comedy,,,https://www.imdb.com/title/tt6359956,5.6,44380,42,USA,English,Color,"$28,000,000","$16,759,161,","$72,110,659","$130,560,428","The bad moms are back... and this time, they're doing the holidays like a mother....","As their own mothers drop in unexpectedly, our three under-appreciated and over-burdened moms rebel against the challenges and expectations of the Super Bowl for mothers: Christmas.","https://m.media-amazon.com/images/M/MV5BMTUwNTA4MDMxNl5BMl5BanBnXkFtZTgwMjE4NjQ0MzI@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6394270,movie,Bombshell,Bombshell,0,2019,,109.0,"Biography,Drama",Biography,Drama,,https://www.imdb.com/title/tt6394270,6.8,85728,64,Canada,English,Color,"$32,000,000","$319,157,","$31,762,808","$61,404,394",Based on a Real Scandal,A group of women take on Fox News head Roger Ailes and the toxic atmosphere he presided over at the network.,"https://m.media-amazon.com/images/M/MV5BZjlhOWE3YjktY2MzOC00ZmQ1LWIwNjgtZmVhZmFjZGExMzgyXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6398184,movie,Downton Abbey,Downton Abbey,0,2019,,122.0,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt6398184,7.4,39026,64,UK,English,Color,"$13,000,000","$31,033,665,","$96,854,135","$237,860,050",We've Been Expecting You,"The continuing story of the Crawley family, wealthy owners of a large estate in the English countryside in the early twentieth century.","https://m.media-amazon.com/images/M/MV5BMmQxNGRkMjYtZTAyMy00MDUyLThiNmYtODI1NTkyNmI0ZTNlXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6412452,movie,The Ballad of Buster Scruggs,The Ballad of Buster Scruggs,0,2018,,133.0,"Comedy,Drama,Musical",Comedy,Drama,Musical,https://www.imdb.com/title/tt6412452,7.3,120884,79,USA,English,Color,,,,,How the West Was Won (more or less),"Six tales of life and violence in the Old West, following a singing gunslinger, a bank robber, a traveling impresario, an elderly prospector, a wagon train, and a perverse pair of bounty hunters.","https://m.media-amazon.com/images/M/MV5BYjRkYTI3M2EtZWQ4Ny00OTA2LWFmMTMtY2E4MTEyZmNjOTMxXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6450804,movie,Terminator: Dark Fate,Terminator: Dark Fate,0,2019,,128.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt6450804,6.2,147531,54,USA,English,Color,"$185,000,000","$29,033,832,","$62,253,077","$261,119,292",Choose Your Fate.,"An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl, whose fate is critical to the human race.","https://m.media-amazon.com/images/M/MV5BOWExYzVlZDgtY2E1ZS00NTFjLWFmZWItZjI2NWY5ZWJiNTE4XkEyXkFqcGdeQXVyMTA3MTA4Mzgw._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6452574,movie,Sanju,Sanju,0,2018,,155.0,"Biography,Comedy,Drama",Biography,Comedy,Drama,https://www.imdb.com/title/tt6452574,7.7,47168,,India,Hindi,Color,"$14,000,000","$2,723,349,","$7,909,317","$76,693,052",One Man . . . Many Lives,"Sanju is a biopic of the controversial life of actor Sanjay Dutt: his film career, jail sentence and personal life.","https://m.media-amazon.com/images/M/MV5BMjI3NTM1NzMyNF5BMl5BanBnXkFtZTgwOTE4NTgzNTM@._V1_UY268_CR5,0,182,268_AL_.jpg"
tt6468322,tvSeries,Money Heist,La casa de papel,0,2017,,70.0,"Action,Crime,Mystery",Action,Crime,Mystery,https://www.imdb.com/title/tt6468322,8.3,289044,,Spain,Spanish,Color,,,,,,An unusual group of robbers attempt to carry out the most perfect robbery in Spanish history - stealing 2.4 billion euros from the Royal Mint of Spain.,"https://m.media-amazon.com/images/M/MV5BZDcxOGI0MDYtNTc5NS00NDUzLWFkOTItNDIxZjI0OTllNTljXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6470478,tvSeries,The Good Doctor,The Good Doctor,0,2017,,41.0,Drama,Drama,,,https://www.imdb.com/title/tt6470478,8.2,61378,,USA,English,Color,,,,,,"Shaun Murphy, a young surgeon with autism and Savant syndrome, is recruited into the surgical unit of a prestigious hospital.","https://m.media-amazon.com/images/M/MV5BMzZjMWEwMGMtODdhMi00NGRkLTkwZTEtNmM4NjA3M2FlNzc2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY268_CR16,0,182,268_AL_.jpg"
tt6472976,movie,Five Feet Apart,Five Feet Apart,0,2019,,116.0,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt6472976,7.2,42391,53,USA,English,Color,"$7,000,000","$13,190,286,","$45,729,221","$91,522,094","When Life Keeps You Apart, Fight For Every Inch.","A pair of teenagers with cystic fibrosis meet in a hospital and fall in love, though their disease means they must avoid close physical contact.","https://m.media-amazon.com/images/M/MV5BNzVmMjJlN2MtNWQ4Ny00Zjc2LWJjYTgtYjJiNGM5MTM1ZTlkXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6473300,tvSeries,Mirzapur,Mirzapur,0,2018,,60.0,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt6473300,8.4,48878,,India,Hindi,Color,,,,,,A shocking incident at a wedding procession ignites a series of events entangling the lives of two families in the lawless city of Mirzapur.,"https://m.media-amazon.com/images/M/MV5BN2NlNGYwYTUtMTczMi00NGVjLTgwMzUtNjBkZjIyNDc2NjcxXkEyXkFqcGdeQXVyODQ5NDUwMDk@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6474378,tvSeries,Good Girls,Good Girls,0,2018,,43.0,"Comedy,Crime,Drama",Comedy,Crime,Drama,https://www.imdb.com/title/tt6474378,7.8,30927,,USA,English,Color,,,,,Back to Work (season 2),Three suburban mothers suddenly find themselves in desperate circumstances and decide to stop playing it safe and risk everything to take their power back.,"https://m.media-amazon.com/images/M/MV5BZTk3MTdmODUtMTEwMy00NjNhLTg3NGUtMzE5NGNiYTA5ZTA3XkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6476140,movie,Serenity,Serenity,0,2019,,106.0,"Drama,Mystery,Thriller",Drama,Mystery,Thriller,https://www.imdb.com/title/tt6476140,5.4,35213,37,UK,English,Color,"$25,000,000","$4,415,403,","$8,547,045","$14,454,622","There is a place you can escape your past, as long as you follow every rule.",A fishing boat captain juggles facing his mysterious past and finding himself ensnared in a reality where nothing is what it seems.,"https://m.media-amazon.com/images/M/MV5BY2VjNGFkZmUtMTI1MS00YmRiLTg1MmUtYzI0ODM1OWRkMjIyXkEyXkFqcGdeQXVyOTIxNTAyMzU@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6491178,movie,Dragged Across Concrete,Dragged Across Concrete,0,2018,,158.0,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt6491178,6.9,37316,60,Canada,English,Color,"$15,000,000",,,"$660,132",Those Who Can't Earn A Living Must Find Another Way To Provide.,"Once two overzealous cops get suspended from the force, they must delve into the criminal underworld to get their proper compensation.","https://m.media-amazon.com/images/M/MV5BMjE1MTk5NDQ5Ml5BMl5BanBnXkFtZTgwODUxNzg0NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6499752,movie,Upgrade,Upgrade,0,2018,,100.0,"Action,Sci-Fi,Thriller",Action,Sci-Fi,Thriller,https://www.imdb.com/title/tt6499752,7.5,157508,67,USA,English,Color,"$5,000,000","$4,670,905,","$11,977,130","$16,706,680",Not Man. Not Machine. More.,"Set in the near-future, technology controls nearly all aspects of life. But when the world of Grey, a self-labeled technophobe, is turned upside down, his only hope for revenge is an experimental computer chip implant.","https://m.media-amazon.com/images/M/MV5BMjI0NzcyMjM5Ml5BMl5BanBnXkFtZTgwMzk2NzAyNTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6513120,movie,Fighting with My Family,Fighting with My Family,0,2019,,108.0,"Biography,Comedy,Drama",Biography,Comedy,Drama,https://www.imdb.com/title/tt6513120,7.1,65681,68,UK,English,Color,"$11,000,000","$138,780,","$22,958,886","$40,811,919",Meet an Outsider who changed the Game.,A former wrestler and his family make a living performing at small venues around the country while his kids dream of joining World Wrestling Entertainment.,"https://m.media-amazon.com/images/M/MV5BNWM0NGUxMzUtMjRlZS00OWZlLTlkZDMtMzJhOWVmZDY2ODczXkEyXkFqcGdeQXVyOTQxNzM2MjY@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6513656,movie,Escape Plan 2: Hades,Escape Plan 2: Hades,0,2018,,96.0,"Action,Crime,Mystery",Action,Crime,Mystery,https://www.imdb.com/title/tt6513656,3.9,28052,,China,English,Color,"$45,000,000",,,"$17,592,626",This isn't a prison. It's a machine.,"Years after he fought his way out of an inescapable prison, Ray Breslin has organized a new top-notch security force. But when one of his team members goes missing, Breslin must return to the hell he once escaped from.","https://m.media-amazon.com/images/M/MV5BMTk4NjA0MjUyMF5BMl5BanBnXkFtZTgwMTEzNDQ1NTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6517102,tvSeries,Castlevania,Castlevania,0,2017,,23.0,"Action,Adventure,Animation",Action,Adventure,Animation,https://www.imdb.com/title/tt6517102,8.2,37910,,USA,English,Color,,,,,,A vampire hunter fights to save a besieged city from an army of otherworldly creatures controlled by Dracula.,"https://m.media-amazon.com/images/M/MV5BYWUwN2UwYTktMDk4OC00YTg0LThmNTItNWE3ZjQxOTIxZTg3XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6524350,tvSeries,Big Mouth,Big Mouth,0,2017,,30.0,"Animation,Comedy,Romance",Animation,Comedy,Romance,https://www.imdb.com/title/tt6524350,8.0,55432,,USA,English,Color,,,,,Coming of age all over the place.,Teenage friends find their lives upended by the wonders and horrors of puberty.,"https://m.media-amazon.com/images/M/MV5BMzg0YzQzZTctOGM3OS00ZDE1LThiZDQtYzg4MTc1ZDUxZDM2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6543652,movie,Cold War,Zimna wojna,0,2018,,89.0,"Drama,History,Music",Drama,History,Music,https://www.imdb.com/title/tt6543652,7.6,48355,90,Poland,Polish,Black and White,"EUR4,300,000","$54,353,","$4,580,048","$20,343,051",Love has no borders.,"In the 1950s, a music director falls in love with a singer and tries to persuade her to flee communist Poland for France.","https://m.media-amazon.com/images/M/MV5BNTJmNzExOGItZTQyMi00YzBlLTk0ZTQtNzAxYmUwZDQwZjU4XkEyXkFqcGdeQXVyODE1MjMyNzI@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6548228,tvSeries,Castle Rock,Castle Rock,0,2018,2019.0,60.0,"Drama,Fantasy,Horror",Drama,Fantasy,Horror,https://www.imdb.com/title/tt6548228,7.6,37836,,USA,English,Color,,,,,,"Based on the stories of Stephen King, the series intertwines characters and themes from the fictional town of Castle Rock.","https://m.media-amazon.com/images/M/MV5BYWQ0ZmE0ZjEtZDZjOC00ODQ4LTk1MGQtNTk3ZDdlY2RiODg1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6565702,movie,X-Men: Dark Phoenix,Dark Phoenix,0,2019,,113.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt6565702,5.8,153639,43,USA,English,Color,"$200,000,000","$32,828,348,","$65,845,974","$252,442,974",The Phoenix will rise.,"Jean Grey begins to develop incredible powers that corrupt and turn her into a Dark Phoenix, causing the X-Men to decide if her life is worth more than all of humanity.","https://m.media-amazon.com/images/M/MV5BMmZmYTgwZGItNDIxMS00MmRkLWEzODQtYTllNzM0ZWE1NmQ5XkEyXkFqcGdeQXVyODQzNTE3ODc@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6611916,tvSeries,Kingdom,Kingdom,0,2019,,45.0,"Action,Drama,Horror",Action,Drama,Horror,https://www.imdb.com/title/tt6611916,8.4,28677,,South Korea,Korean,Color,,,,,,"While strange rumors about their ill King grip a kingdom, the crown prince becomes their only hope against a mysterious plague overtaking the land.","https://m.media-amazon.com/images/M/MV5BNTBlZmE4YzItNTY5Mi00NmIxLTlhZTAtOWIxNjFlNTMzNmI1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6628394,movie,Bad Times at the El Royale,Bad Times at the El Royale,0,2018,,141.0,"Crime,Drama,Mystery",Crime,Drama,Mystery,https://www.imdb.com/title/tt6628394,7.1,127662,60,USA,English,Color,"$32,000,000","$7,132,647,","$17,839,115","$31,882,724",Seven strangers. Seven secrets. All roads lead here.,"Early 1970s. Four strangers check in at the El Royale Hotel. The hotel is deserted, staffed by a single desk clerk. Some of the new guests' reasons for being there are less than innocent and some are not who they appear to be.","https://m.media-amazon.com/images/M/MV5BOTk1Nzk1MDc1MF5BMl5BanBnXkFtZTgwNjU2NDExNjM@._V1_UX182_CR0,0,182,268_AL_.jpg"
tt6644200,movie,A Quiet Place,A Quiet Place,0,2018,,90.0,"Drama,Horror,Sci-Fi",Drama,Horror,Sci-Fi,https://www.imdb.com/title/tt6644200,7.5,404716,82,USA,American Sign Language,Color,"$17,000,000","$50,203,562,","$188,024,361","$340,952,971",Rule #1: Don't make a sound. Rule #2: Never leave the path. Rule #3: Red means run.,"In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.","https://m.media-amazon.com/images/M/MV5BMjI0MDMzNTQ0M15BMl5BanBnXkFtZTgwMTM5NzM3NDM@._V1_UX182_CR0,0,182,268_AL_.jpg"
